,Tweet,Username,Date,Hashtags,Likes,Retweets,Url,Doc,processed_text
1575893502659002368,"Inclement Weather Tips &amp; Info
~Use caution when driving
~Pay attention to barricades
~Look out for standing water on roadways
~Secure loose items, including patio furniture, plants, &amp; roll carts
Non-Emergencies/Trees in Roadway - (803) 794-0721
   ",West Columbia PD,2022-09-30 17:01:04,"['wecoinfo', 'storminfo', 'hurricaneian']",0,0,https://twitter.com/West_Columbia_PD/status/1575893502659002368,doc_1640,"['inclement', 'weather', 'tip', 'amp', 'info', 'use', 'caution', 'drive', 'pay', 'attent', 'barricad', 'look', 'stand', 'water', 'roadway', 'secur', 'loos', 'item', 'includ', 'patio', 'furnitur', 'plant', 'amp', 'roll', 'cart', 'nonemergenciestre', 'roadway', '803', '7940721']"
1575893498410287105,WE’RE HERE FOR YOU ❤️  Our food bank that distributes ‘6000000’ pounds of food a year will be open tomorrow from 10am-to help give HOPE to the community.       ,Hope Villages of America,2022-09-30 17:01:03,"['TampaStrong', 'ian', 'hurricaneian', 'tampafl', 'endhunger', 'foodpantry']",0,0,https://twitter.com/Hope_Villages_of_America/status/1575893498410287105,doc_1641,"['food', 'bank', 'distribut', '6000000', 'pound', 'food', 'year', 'open', 'tomorrow', '10amto', 'help', 'give', 'hope', 'commun']"
1575893492521385985,"If you evacuated during  and are returning to a flooded home, be aware that your house may be contaminated with mold or sewage, which can cause health risks for your family. Follow this  guidance to re-enter your home safely:  ",FL Chapter AAP,2022-09-30 17:01:01,['HurricaneIan'],0,0,https://twitter.com/FL_Chapter_AAP/status/1575893492521385985,doc_1642,"['evacu', 'return', 'flood', 'home', 'awar', 'hous', 'may', 'contamin', 'mold', 'sewag', 'caus', 'health', 'risk', 'famili', 'follow', 'guidanc', 'reenter', 'home', 'safe']"
1575893457075597312,"'Lives are more important' 🙏🏽

That's the silver lining for people in  after  left them in the dark and with lots of clean up. 's wind gusts were 75-85mph as it passed through. Trees and powerlines were knocked down - some homes a total loss  ",Angelina Salcedo,2022-09-30 17:00:53,"['Valrico', 'HurricaneIan', 'Ian']",6,1,https://twitter.com/Angelina_Salcedo/status/1575893457075597312,doc_1643,"['live', 'import', 'that', 'silver', 'line', 'peopl', 'left', 'dark', 'lot', 'clean', 'wind', 'gust', '7585mph', 'pass', 'tree', 'powerlin', 'knock', 'home', 'total', 'loss']"
1575893449643098112,". and her  team are doing a fantastic job in the wake of . Keep up the great work!

Anyone interested in contributing to Ian relief efforts in the Sunshine State can do so here:  ",Chip Rogers,2022-09-30 17:00:51,['HurricaneIan'],1,0,https://twitter.com/Chip_Rogers/status/1575893449643098112,doc_1644,"['team', 'fantast', 'job', 'wake', 'keep', 'great', 'work', 'anyon', 'interest', 'contribut', 'ian', 'relief', 'effort', 'sunshin', 'state']"
1575893438112751616,"JUST IN: Gov. McMaster confirms he has spoken with President Biden, and he says the president told him the federal government is ready to provide whatever assistance is needed to SC as  makes landfall here. ",Justin Dougherty,2022-09-30 17:00:48,['HurricaneIan'],5,6,https://twitter.com/Justin_Dougherty/status/1575893438112751616,doc_1645,"['gov', 'mcmaster', 'confirm', 'spoken', 'presid', 'biden', 'say', 'presid', 'told', 'feder', 'govern', 'readi', 'provid', 'whatev', 'assist', 'need', 'sc', 'make', 'landfal']"
1575893410053238786,"99% of the time, I love that the south wall of my home is all glass.
Today is the 1% that it's a bit scary.  ",Sloane Spencer Talks,2022-09-30 17:00:42,"['HurricaneIan', 'CalmDownIan']",1,0,https://twitter.com/Sloane_Spencer_Talks/status/1575893410053238786,doc_1646,"['99', 'time', 'love', 'south', 'wall', 'home', 'glass', 'today', '1', 'bit', 'scari']"
1575893399902748673,"For businesses affected by , visit Collier County’s Business Resource Page. 

 ",Collier County Government,2022-09-30 17:00:39,"['HurricaneIan', 'CollierCounty']",1,3,https://twitter.com/Collier_County_Government/status/1575893399902748673,doc_1647,"['busi', 'affect', 'visit', 'collier', 'counti', 'busi', 'resourc', 'page']"
1575893386158039041,"As we prep for , make sure you know how to stay informed and where to get the latest information. ",City of High Point,2022-09-30 17:00:36,['HurricaneIan'],1,0,https://twitter.com/City_of_High_Point/status/1575893386158039041,doc_1648,"['prep', 'make', 'sure', 'know', 'stay', 'inform', 'get', 'latest', 'inform']"
1575893336094900229,"""From my prison window, I see the razor wire on a nearby fence vibrating violently in the wind. Water has made its way inside through a roof vent, a door and a few windows.""

Eric Finley wrote a  dispatch from a Florida correctional Facility. ",Prison Journalism Project,2022-09-30 17:00:24,['HurricaneIan'],4,2,https://twitter.com/Prison_Journalism_Project/status/1575893336094900229,doc_1649,"['prison', 'window', 'see', 'razor', 'wire', 'nearbi', 'fenc', 'vibrat', 'violent', 'wind', 'water', 'made', 'way', 'insid', 'roof', 'vent', 'door', 'window', 'eric', 'finley', 'wrote', 'dispatch', 'florida', 'correct', 'facil']"
1575893322337583104,Prayers go out to Florida and its citizens following the destruction of Hurricane Ian.  Our thoughts go out to the citizens of our great state as we brace for  Hurricane Ivan.     ,The Carolina Law Group,2022-09-30 17:00:21,"['staysafe', 'thoughtsansprayers', 'hurricaneian']",1,1,https://twitter.com/The_Carolina_Law_Group/status/1575893322337583104,doc_1650,"['prayer', 'go', 'florida', 'citizen', 'follow', 'destruct', 'hurrican', 'ian', 'thought', 'go', 'citizen', 'great', 'state', 'brace', 'hurrican', 'ivan']"
1575893277659783170," I hope the investigative reporters from   and other newspapers keep a close eye on this 'fund'. Should be some skimming off the top by this DeSantis crowd, right? ",Pro-Choice Voter,2022-09-30 17:00:10,['HurricaneIan'],0,0,https://twitter.com/Pro-Choice_Voter/status/1575893277659783170,doc_1651,"['hope', 'investig', 'report', 'newspap', 'keep', 'close', 'eye', 'fund', 'skim', 'top', 'desanti', 'crowd', 'right']"
1575893246798094336,"Florida Fawcett Hospital saw its ED flooded while winds tore into parts of its fourth floor roof, exposing its ICU. Staff and the hospital’s sickest patients, some on ventilators, were forced to evacuate to other floors.   ",Healthcare Workers Newsletter: wsws.org/healthcare,2022-09-30 17:00:03,"['HurricaneIan', 'nursetwitter']",1,0,https://twitter.com/Healthcare_Workers_Newsletter:_wsws.org/healthcare/status/1575893246798094336,doc_1652,"['florida', 'fawcett', 'hospit', 'saw', 'ed', 'flood', 'wind', 'tore', 'part', 'fourth', 'floor', 'roof', 'expos', 'icu', 'staff', 'hospit', 'sickest', 'patient', 'ventil', 'forc', 'evacu', 'floor']"
1575893234852761600,Do not use fresh food that has come in contact with floodwaters after . 🍌,SimplyIOA,2022-09-30 17:00:00,['HurricaneIan'],0,0,https://twitter.com/SimplyIOA/status/1575893234852761600,doc_1653,"['use', 'fresh', 'food', 'come', 'contact', 'floodwat']"
1575893233615380486,"Follow these  tips for after a power outage:
-NEVER taste food to determine if it is safe to eat.
-Throw out perishable food in your fridge after 4 hrs without power.
-Check temperatures of the food.

When in doubt, throw it out. 

  ",FL Health Collier,2022-09-30 17:00:00,"['foodsafety', 'HurricaneIan', 'CollierCounty']",0,0,https://twitter.com/FL_Health_Collier/status/1575893233615380486,doc_1654,"['follow', 'tip', 'power', 'outag', 'never', 'tast', 'food', 'determin', 'safe', 'eat', 'throw', 'perish', 'food', 'fridg', '4', 'hr', 'without', 'power', 'check', 'temperatur', 'food', 'doubt', 'throw']"
1575893214623457280,"If you missed my video update last night on  making landfall this afternoon in  and your  forecast and beyond, have a watch below!
",Mark Molnar,2022-09-30 16:59:55,"['HurricaneIan', 'SouthCarolina', 'weekend']",0,0,https://twitter.com/Mark_Molnar/status/1575893214623457280,doc_1655,"['miss', 'video', 'updat', 'last', 'night', 'make', 'landfal', 'afternoon', 'forecast', 'beyond', 'watch']"
1575893196387004416,Power’s flickering. A decent amount. Kinda just waiting for it to go out.   ,Pumpkin Spiced Nick Case,2022-09-30 16:59:51,"['chswx', 'HurricaneIan']",4,0,https://twitter.com/Pumpkin_Spiced_Nick_Case/status/1575893196387004416,doc_1656,"['power', 'flicker', 'decent', 'amount', 'kinda', 'wait', 'go']"
1575893168033128455,I’ve never seen anything like this.  making landfall once again 🌀 ,Chris Conte,2022-09-30 16:59:44,['HurricaneIan'],8,1,https://twitter.com/Chris_Conte/status/1575893168033128455,doc_1657,"['ive', 'never', 'seen', 'anyth', 'like', 'make', 'landfal']"
1575893154355503113,"This is what it looks like driving through San Carlos Island, FL after    ",Perry Russom,2022-09-30 16:59:41,['HurricaneIan'],34,18,https://twitter.com/Perry_Russom/status/1575893154355503113,doc_1658,"['look', 'like', 'drive', 'san', 'carlo', 'island', 'fl']"
1575893121824694273,"My family place on Lands End Captiva (in south seas on the Northernmost point of captiva) looks like it survived near level 5 hurricane, the eye of the hurricane went right over these units. Going to be a lot of damage I’m sure but we are thankful   ",Diq’s Burner 🪬,2022-09-30 16:59:33,"['hurricaneian', 'Captiva']",3,0,https://twitter.com/Diq’s_Burner_🪬/status/1575893121824694273,doc_1659,"['famili', 'place', 'land', 'end', 'captiva', 'south', 'sea', 'northernmost', 'point', 'captiva', 'look', 'like', 'surviv', 'near', 'level', '5', 'hurrican', 'eye', 'hurrican', 'went', 'right', 'unit', 'go', 'lot', 'damag', 'im', 'sure', 'thank']"
1575893118993539073,"Hope everyone is doing well after the storm! Sending positivity to those affected!

   ",Jenkins Nissan of Leesburg,2022-09-30 16:59:32,"['centralflorida', 'hurricaneian', 'nissan', 'FloridaStrong']",0,0,https://twitter.com/Jenkins_Nissan_of_Leesburg/status/1575893118993539073,doc_1660,"['hope', 'everyon', 'well', 'storm', 'send', 'posit', 'affect']"
1575893103776792577, Might wanna correct this statement. ,♥Erika♥ 🌻 ☮,2022-09-30 16:59:29,['HurricaneIan'],0,0,https://twitter.com/Erika__/status/1575893103776792577,doc_1661,"['might', 'wanna', 'correct', 'statement']"
